2.0,"2019-08-01 15:50:59.000000","2019-08-01 16:17:01.000000",1.0,6.05,1.0,N,206.0,156.0,2.0,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0.0
2.0,"2019-08-01 18:05:52.000000","2019-08-01 19:08:49.000000",1.0,29.19,1.0,N,132.0,156.0,2.0,79.0,1.0,0.5,0.0,12.24,0.3,93.04,0.0
2.0,"2019-08-01 21:00:53.000000","2019-08-01 21:41:29.000000",1.0,22.11,1.0,N,100.0,156.0,1.0,60.0,0.5,0.5,7.0,13.0,0.3,83.8,2.5
2.0,"2019-08-01 23:27:46.000000","2019-08-02 00:09:45.000000",1.0,20.72,1.0,N,48.0,156.0,1.0,58.5,0.5,0.5,5.0,18.36,0.3,85.66,2.5
2.0,"2019-08-02 09:54:31.000000","2019-08-02 10:30:00.000000",1.0,16.9,1.0,N,231.0,156.0,2.0,47.0,0.0,0.5,0.0,12.24,0.3,62.54,2.5
2.0,"2019-08-03 00:01:52.000000","2019-08-03 00:49:45.000000",1.0,29.74,1.0,N,132.0,156.0,2.0,80.0,0.5,0.5,0.0,12.24,0.3,93.54,0.0
1.0,"2019-08-03 03:53:54.000000","2019-08-03 04:27:17.000000",2.0,20.4,1.0,N,148.0,156.0,2.0,55.5,3.0,0.5,0.0,12.24,0.3,71.54,2.5
2.0,"2019-08-03 13:53:46.000000","2019-08-03 15:02:16.000000",2.0,28.22,1.0,N,132.0,156.0,1.0,77.0,0.0,0.5,11.0,12.24,0.3,101.04,0.0
1.0,"2019-08-04 10:51:23.000000","2019-08-04 11:02:03.000000",1.0,0.0,1.0,N,251.0,156.0,1.0,49.2,0.0,0.5,0.0,12.24,0.3,62.24,0.0
2.0,"2019-08-04 20:14:04.000000","2019-08-04 20:19:06.000000",1.0,0.82,1.0,N,230.0,156.0,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
1.0,"2019-08-05 08:59:37.000000","2019-08-05 09:40:47.000000",4.0,18.6,1.0,N,158.0,156.0,2.0,53.0,2.5,0.5,0.0,18.24,0.3,74.54,2.5
1.0,"2019-08-05 19:42:23.000000","2019-08-05 20:32:01.000000",1.0,22.5,1.0,N,237.0,156.0,1.0,63.5,3.5,0.5,17.2,18.36,0.3,103.36,2.5
2.0,"2019-08-05 20:01:28.000000","2019-08-05 20:34:31.000000",1.0,17.72,1.0,N,45.0,156.0,2.0,48.5,0.5,0.5,0.0,12.24,0.3,64.54,2.5
2.0,"2019-08-05 21:09:46.000000","2019-08-05 21:49:18.000000",5.0,19.84,1.0,N,230.0,156.0,1.0,55.0,0.5,0.5,15.56,19.0,0.3,93.36,2.5
2.0,"2019-08-05 23:08:34.000000","2019-08-06 00:45:05.000000",1.0,49.15,1.0,N,170.0,156.0,1.0,137.5,0.5,0.5,30.0,14.53,0.3,185.83,2.5
2.0,"2019-08-06 22:27:41.000000","2019-08-06 23:40:51.000000",1.0,23.09,1.0,N,170.0,156.0,1.0,75.5,0.5,0.5,71.22,12.24,0.3,162.76,2.5
2.0,"2019-08-07 23:16:13.000000","2019-08-08 00:04:39.000000",1.0,25.73,1.0,N,138.0,156.0,1.0,71.0,0.5,0.5,0.0,12.24,0.3,84.54,0.0
2.0,"2019-08-08 00:11:28.000000","2019-08-08 00:46:10.000000",1.0,21.2,1.0,N,107.0,156.0,1.0,57.5,0.5,0.5,12.0,12.24,0.3,85.54,2.5
2.0,"2019-08-08 18:26:36.000000","2019-08-08 19:24:59.000000",1.0,29.43,1.0,N,132.0,156.0,2.0,79.0,1.0,0.5,0.0,12.24,0.3,93.04,0.0
2.0,"2019-08-08 18:42:03.000000","2019-08-08 20:01:41.000000",1.0,30.34,1.0,N,132.0,156.0,2.0,89.5,1.0,0.5,0.0,12.24,0.3,103.54,0.0
2.0,"2019-08-09 13:36:49.000000","2019-08-09 15:44:41.000000",2.0,41.59,1.0,N,132.0,156.0,2.0,118.5,0.0,0.5,0.0,12.24,0.3,134.04,2.5
2.0,"2019-08-11 03:49:10.000000","2019-08-11 04:23:47.000000",1.0,22.84,1.0,N,79.0,156.0,1.0,61.5,0.5,0.5,11.63,12.24,0.3,89.17,2.5
1.0,"2019-08-11 05:03:49.000000","2019-08-11 05:45:17.000000",2.0,23.8,1.0,N,129.0,156.0,1.0,67.5,0.5,0.5,0.0,12.24,0.3,81.04,0.0
2.0,"2019-08-12 02:04:59.000000","2019-08-12 02:44:07.000000",1.0,29.28,1.0,N,132.0,156.0,2.0,77.5,0.5,0.5,0.0,12.24,0.3,91.04,0.0
1.0,"2019-08-12 18:43:08.000000","2019-08-12 19:35:14.000000",0.0,26.2,1.0,Y,138.0,156.0,4.0,70.5,1.0,0.5,0.0,12.24,0.3,84.54,0.0
1.0,"2019-08-12 20:25:17.000000","2019-08-12 21:21:12.000000",0.0,28.0,1.0,N,219.0,156.0,2.0,81.5,0.5,0.5,0.0,12.24,0.3,95.04,0.0
2.0,"2019-08-12 21:28:26.000000","2019-08-12 22:32:14.000000",4.0,27.23,1.0,N,161.0,156.0,1.0,78.5,0.5,0.5,24.25,14.7,0.3,121.25,2.5
2.0,"2019-08-12 22:52:07.000000","2019-08-12 23:28:15.000000",1.0,21.49,1.0,N,170.0,156.0,1.0,58.5,0.5,0.5,12.0,12.24,0.3,86.54,2.5
2.0,"2019-08-12 22:00:27.000000","2019-08-12 22:43:44.000000",5.0,22.68,1.0,N,162.0,156.0,1.0,61.5,0.5,0.5,4.0,18.36,0.3,87.66,2.5
2.0,"2019-08-13 04:22:46.000000","2019-08-13 04:50:25.000000",2.0,20.12,1.0,N,148.0,156.0,1.0,53.0,0.5,0.5,15.03,18.36,0.3,90.19,2.5
1.0,"2019-08-13 09:52:02.000000","2019-08-13 10:30:02.000000",1.0,27.6,5.0,N,132.0,156.0,1.0,110.0,0.0,0.0,0.0,0.0,0.3,110.3,0.0
2.0,"2019-08-13 10:34:57.000000","2019-08-13 11:28:12.000000",1.0,27.93,1.0,N,132.0,156.0,2.0,74.0,0.0,0.5,0.0,0.0,0.3,74.8,0.0
2.0,"2019-08-13 23:05:04.000000","2019-08-13 23:46:41.000000",5.0,20.91,1.0,N,68.0,156.0,1.0,59.0,0.5,0.5,6.0,12.24,0.3,81.04,2.5
1.0,"2019-08-14 00:44:08.000000","2019-08-14 01:21:51.000000",1.0,28.0,1.0,N,132.0,156.0,3.0,74.5,0.5,0.5,0.0,12.24,0.3,88.04,0.0
1.0,"2019-08-14 16:35:34.000000","2019-08-14 17:22:40.000000",1.0,16.0,1.0,N,88.0,156.0,1.0,50.5,3.5,0.5,10.0,18.36,0.3,83.16,2.5
2.0,"2019-08-14 21:36:11.000000","2019-08-14 22:19:58.000000",5.0,28.44,1.0,N,132.0,156.0,1.0,75.5,0.5,0.5,17.81,12.24,0.3,106.85,0.0
1.0,"2019-08-14 22:23:42.000000","2019-08-14 23:12:55.000000",4.0,21.7,1.0,N,107.0,156.0,1.0,64.5,3.0,0.5,12.0,12.24,0.3,92.54,2.5
2.0,"2019-08-14 23:08:05.000000","2019-08-14 23:42:00.000000",1.0,19.58,1.0,N,68.0,156.0,1.0,54.5,0.5,0.5,6.0,18.36,0.3,82.66,2.5
1.0,"2019-08-15 09:09:58.000000","2019-08-15 10:11:11.000000",4.0,23.0,1.0,N,50.0,156.0,2.0,69.0,2.5,0.5,0.0,12.24,0.3,84.54,2.5
2.0,"2019-08-15 13:15:36.000000","2019-08-15 14:00:29.000000",1.0,22.76,1.0,N,186.0,156.0,1.0,63.0,0.0,0.5,0.0,24.54,0.3,88.34,0.0
2.0,"2019-08-15 23:07:32.000000","2019-08-16 00:05:32.000000",1.0,23.11,1.0,N,170.0,156.0,1.0,68.0,0.5,0.5,0.58,12.24,0.3,84.62,2.5
2.0,"2019-08-16 00:11:49.000000","2019-08-16 00:12:01.000000",1.0,0.0,5.0,N,156.0,156.0,1.0,12.22,0.0,0.0,0.0,0.0,0.3,12.52,0.0
