2.0,"2019-08-10 14:46:44.000000","2019-08-10 14:57:58.000000",4.0,1.52,1.0,N,118.0,118.0,2.0,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0
1.0,"2019-08-10 14:58:54.000000","2019-08-10 16:02:45.000000",4.0,22.0,1.0,N,138.0,118.0,2.0,64.5,0.0,0.5,0.0,12.24,0.3,77.54,0.0
1.0,"2019-08-10 16:40:58.000000","2019-08-10 16:51:47.000000",2.0,1.7,1.0,N,118.0,118.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0
2.0,"2019-08-10 19:11:58.000000","2019-08-11 19:07:28.000000",1.0,25.34,1.0,N,138.0,118.0,1.0,70.0,0.0,0.5,0.0,12.24,0.3,85.54,2.5
1.0,"2019-08-10 21:16:43.000000","2019-08-10 22:31:05.000000",2.0,28.4,1.0,N,132.0,118.0,2.0,83.0,0.5,0.5,0.0,12.24,0.3,96.54,0.0
2.0,"2019-08-10 23:00:27.000000","2019-08-10 23:51:49.000000",1.0,28.69,1.0,N,132.0,118.0,1.0,76.5,0.5,0.5,18.01,12.24,0.3,108.05,0.0
2.0,"2019-08-11 00:14:34.000000","2019-08-11 00:56:47.000000",1.0,28.48,1.0,N,132.0,118.0,2.0,75.0,0.5,0.5,0.0,12.24,0.3,88.54,0.0
1.0,"2019-08-11 02:39:01.000000","2019-08-11 02:43:11.000000",2.0,1.1,5.0,N,118.0,118.0,1.0,95.0,0.0,0.0,0.0,0.0,0.3,95.3,0.0
2.0,"2019-08-11 11:37:32.000000","2019-08-11 12:38:26.000000",1.0,30.29,1.0,N,74.0,118.0,1.0,83.0,0.0,0.5,0.0,12.24,0.3,98.54,2.5
2.0,"2019-08-11 15:54:32.000000","2019-08-11 16:45:26.000000",3.0,25.71,1.0,N,132.0,118.0,2.0,69.5,0.0,0.5,0.0,12.24,0.3,82.54,0.0
1.0,"2019-08-11 16:36:30.000000","2019-08-11 17:19:52.000000",1.0,21.1,1.0,N,138.0,118.0,1.0,57.5,0.0,0.5,21.15,12.24,0.3,91.69,0.0
2.0,"2019-08-11 17:00:53.000000","2019-08-11 17:31:28.000000",1.0,18.93,1.0,N,14.0,118.0,1.0,52.0,0.0,0.5,0.0,12.24,0.3,65.04,0.0
2.0,"2019-08-11 20:21:08.000000","2019-08-11 21:07:46.000000",2.0,25.87,1.0,N,132.0,118.0,2.0,69.5,0.5,0.5,0.0,12.24,0.3,83.04,0.0
2.0,"2019-08-12 07:41:35.000000","2019-08-12 08:16:27.000000",1.0,25.43,1.0,N,132.0,118.0,1.0,66.5,0.0,0.5,18.0,12.24,0.3,97.54,0.0
2.0,"2019-08-12 13:26:53.000000","2019-08-12 14:34:32.000000",1.0,28.5,1.0,N,132.0,118.0,2.0,83.5,0.0,0.5,0.0,12.24,0.3,96.54,0.0
2.0,"2019-08-12 13:47:08.000000","2019-08-12 14:38:57.000000",1.0,25.41,1.0,N,132.0,118.0,2.0,72.0,0.0,0.5,0.0,12.24,0.3,85.04,0.0
2.0,"2019-08-12 13:46:04.000000","2019-08-12 14:48:49.000000",2.0,27.65,1.0,N,132.0,118.0,2.0,79.0,0.0,0.5,0.0,12.24,0.3,92.04,0.0
2.0,"2019-08-12 20:42:32.000000","2019-08-12 21:15:46.000000",1.0,24.03,1.0,N,132.0,118.0,1.0,63.0,0.5,0.5,0.0,12.24,0.3,76.54,0.0
2.0,"2019-08-12 21:56:56.000000","2019-08-12 22:37:51.000000",2.0,28.32,1.0,N,132.0,118.0,2.0,74.0,0.5,0.5,0.0,12.24,0.3,87.54,0.0
2.0,"2019-08-12 22:06:40.000000","2019-08-12 22:47:23.000000",1.0,18.6,1.0,N,161.0,118.0,2.0,52.5,0.5,0.5,0.0,12.24,0.3,68.54,2.5
