2.0,"2019-08-01 21:19:03.000000","2019-08-01 22:22:35.000000",1.0,31.73,1.0,N,50.0,204.0,1.0,87.5,0.5,0.5,21.93,18.36,0.3,131.59,2.5
2.0,"2019-08-04 08:10:03.000000","2019-08-04 09:02:38.000000",1.0,40.61,1.0,N,132.0,204.0,2.0,105.5,0.0,0.5,0.0,12.24,0.3,118.54,0.0
1.0,"2019-08-05 12:09:12.000000","2019-08-05 13:25:19.000000",2.0,35.5,1.0,N,132.0,204.0,2.0,98.5,0.0,0.5,0.0,12.24,0.3,111.54,0.0
1.0,"2019-08-06 00:58:05.000000","2019-08-06 01:40:13.000000",1.0,30.1,1.0,N,68.0,204.0,1.0,79.0,3.0,0.5,19.25,13.5,0.3,115.55,2.5
2.0,"2019-08-06 20:50:07.000000","2019-08-06 21:30:49.000000",1.0,25.1,1.0,N,246.0,204.0,1.0,67.5,0.5,0.5,17.93,18.36,0.3,107.59,2.5
1.0,"2019-08-06 21:54:10.000000","2019-08-06 22:58:53.000000",1.0,27.1,1.0,N,68.0,204.0,1.0,79.5,3.0,0.5,22.95,31.5,0.3,137.75,2.5
2.0,"2019-08-07 01:06:37.000000","2019-08-07 01:52:45.000000",1.0,35.04,1.0,N,132.0,204.0,1.0,90.5,0.5,0.5,26.01,12.24,0.3,130.05,0.0
2.0,"2019-08-07 05:40:09.000000","2019-08-08 05:37:02.000000",1.0,22.92,1.0,N,231.0,204.0,2.0,61.5,0.5,0.5,0.0,12.24,0.3,77.54,2.5
1.0,"2019-08-07 23:25:29.000000","2019-08-08 00:13:53.000000",4.0,30.1,1.0,N,162.0,204.0,1.0,81.0,3.0,0.5,30.4,16.62,0.3,131.82,2.5
2.0,"2019-08-08 19:58:15.000000","2019-08-08 20:57:56.000000",1.0,27.57,1.0,N,68.0,204.0,2.0,77.5,1.0,0.5,0.0,21.0,0.3,102.8,2.5
1.0,"2019-08-08 22:38:57.000000","2019-08-09 00:05:38.000000",1.0,29.0,1.0,N,229.0,204.0,1.0,93.0,3.0,0.5,10.0,12.24,0.3,119.04,2.5
2.0,"2019-08-09 19:39:28.000000","2019-08-09 20:52:21.000000",1.0,37.61,1.0,N,132.0,204.0,1.0,99.5,1.0,0.5,22.71,12.24,0.3,136.25,0.0
2.0,"2019-08-09 20:23:33.000000","2019-08-09 21:06:38.000000",1.0,26.75,1.0,N,68.0,204.0,1.0,72.0,0.5,0.5,18.83,18.36,0.3,112.99,2.5
2.0,"2019-08-10 02:53:55.000000","2019-08-10 03:36:02.000000",6.0,27.87,1.0,N,158.0,204.0,1.0,73.5,0.5,0.5,17.91,12.24,0.3,107.45,2.5
2.0,"2019-08-11 06:36:16.000000","2019-08-11 07:25:47.000000",6.0,31.26,1.0,N,186.0,204.0,1.0,84.0,0.0,0.5,0.0,12.24,0.3,99.54,2.5
2.0,"2019-08-11 09:01:26.000000","2019-08-11 09:44:23.000000",1.0,28.57,1.0,N,161.0,204.0,2.0,76.5,0.0,0.5,0.0,12.24,0.3,92.04,2.5
2.0,"2019-08-12 06:51:48.000000","2019-08-12 07:24:15.000000",2.0,22.99,1.0,N,231.0,204.0,2.0,60.5,0.0,0.5,0.0,18.36,0.3,82.16,2.5
2.0,"2019-08-13 22:38:18.000000","2019-08-13 23:45:38.000000",2.0,27.98,1.0,N,163.0,204.0,1.0,78.5,0.5,0.5,18.91,12.24,0.3,113.45,2.5
2.0,"2019-08-14 10:43:18.000000","2019-08-14 11:52:02.000000",1.0,31.05,1.0,N,138.0,204.0,1.0,85.0,0.0,0.5,19.61,12.24,0.3,117.65,0.0
2.0,"2019-08-15 20:11:54.000000","2019-08-15 21:01:20.000000",1.0,27.93,1.0,N,100.0,204.0,2.0,73.5,0.5,0.5,0.0,23.0,0.3,100.3,2.5
2.0,"2019-08-15 15:59:18.000000","2019-08-16 15:50:30.000000",1.0,28.91,1.0,N,162.0,204.0,1.0,77.5,0.5,0.5,29.9,18.36,0.3,129.56,2.5
1.0,"2019-08-16 00:15:01.000000","2019-08-16 00:58:30.000000",1.0,28.5,1.0,N,68.0,204.0,1.0,75.5,3.0,0.5,19.5,18.36,0.3,117.16,2.5
2.0,"2019-08-17 15:55:37.000000","2019-08-17 16:50:18.000000",1.0,34.99,1.0,N,132.0,204.0,1.0,90.5,0.0,0.5,0.0,12.24,0.3,103.54,0.0
1.0,"2019-08-18 16:03:18.000000","2019-08-18 17:04:47.000000",3.0,34.7,1.0,N,132.0,204.0,2.0,91.0,1.0,0.5,0.0,12.24,0.3,105.04,0.0
2.0,"2019-08-18 17:28:41.000000","2019-08-18 18:32:38.000000",2.0,35.47,1.0,N,132.0,204.0,1.0,92.0,0.0,0.5,0.0,12.24,0.3,105.04,0.0
2.0,"2019-08-19 08:09:15.000000","2019-08-19 09:03:14.000000",1.0,30.71,1.0,N,141.0,204.0,1.0,81.5,0.0,0.5,0.0,12.24,0.3,97.04,2.5
2.0,"2019-08-19 21:43:56.000000","2019-08-19 22:19:57.000000",1.0,27.65,4.0,N,68.0,204.0,1.0,126.5,3.0,0.5,30.26,21.0,0.3,181.56,0.0
1.0,"2019-08-20 14:05:52.000000","2019-08-20 14:35:21.000000",1.0,0.0,1.0,N,228.0,204.0,1.0,39.2,0.0,0.5,0.0,0.0,0.3,40.0,0.0
1.0,"2019-08-22 13:59:03.000000","2019-08-22 15:01:52.000000",1.0,27.7,1.0,Y,186.0,204.0,2.0,78.5,2.5,0.5,0.0,18.36,0.3,100.16,2.5
2.0,"2019-08-22 18:32:11.000000","2019-08-22 19:56:05.000000",1.0,35.73,1.0,N,132.0,204.0,1.0,97.5,1.0,0.5,22.31,12.24,0.3,133.85,0.0
2.0,"2019-08-22 22:16:12.000000","2019-08-22 23:10:22.000000",1.0,34.9,1.0,N,132.0,204.0,1.0,91.0,0.5,0.5,20.91,12.24,0.3,125.45,0.0
