2.0,"2019-08-01 18:42:56.000000","2019-08-01 19:48:24.000000",1.0,22.15,1.0,N,161.0,176.0,1.0,68.5,1.0,0.5,18.23,18.36,0.3,109.39,2.5
2.0,"2019-08-01 21:11:16.000000","2019-08-01 22:23:05.000000",1.0,30.08,1.0,N,244.0,176.0,2.0,84.0,0.5,0.5,0.0,11.52,0.3,99.32,2.5
2.0,"2019-08-03 02:08:17.000000","2019-08-03 02:54:02.000000",1.0,21.14,1.0,N,48.0,176.0,1.0,60.0,0.5,0.5,0.0,12.24,0.3,76.04,2.5
2.0,"2019-08-04 03:26:20.000000","2019-08-04 04:17:23.000000",1.0,20.52,1.0,N,48.0,176.0,1.0,60.0,0.5,0.5,19.01,12.24,0.3,95.05,2.5
1.0,"2019-08-05 01:40:24.000000","2019-08-05 02:21:42.000000",1.0,28.0,1.0,N,132.0,176.0,2.0,73.5,0.5,0.5,0.0,12.24,0.3,87.04,0.0
2.0,"2019-08-05 05:23:24.000000","2019-08-05 06:06:30.000000",1.0,27.21,1.0,N,132.0,176.0,1.0,72.5,0.5,0.5,17.21,12.24,0.3,103.25,0.0
1.0,"2019-08-05 17:24:41.000000","2019-08-05 18:28:37.000000",2.0,26.9,1.0,N,132.0,176.0,2.0,73.5,1.0,0.5,0.0,12.24,0.3,87.54,0.0
2.0,"2019-08-05 21:21:58.000000","2019-08-05 22:17:54.000000",1.0,19.93,1.0,N,100.0,176.0,2.0,60.0,0.5,0.5,0.0,12.24,0.3,76.04,2.5
2.0,"2019-08-07 00:11:25.000000","2019-08-07 00:53:25.000000",5.0,27.38,1.0,N,132.0,176.0,1.0,72.0,0.5,0.5,10.0,12.24,0.3,95.54,0.0
2.0,"2019-08-07 21:05:44.000000","2019-08-07 21:43:07.000000",1.0,18.27,1.0,N,231.0,176.0,1.0,50.0,0.5,0.5,13.21,12.24,0.3,79.25,2.5
1.0,"2019-08-08 21:08:05.000000","2019-08-08 22:08:29.000000",1.0,22.6,1.0,N,229.0,176.0,1.0,67.0,3.0,0.5,10.0,18.36,0.3,99.16,2.5
2.0,"2019-08-08 21:26:57.000000","2019-08-08 22:11:35.000000",2.0,15.76,1.0,N,13.0,176.0,1.0,47.0,0.5,0.5,13.83,18.36,0.3,82.99,2.5
